,@timestamp,kubernetes.container.name,mqtt_topic,uuid,ix_direction
io5JuH0BX0lHpglpF6fK,2021-12-14 09:32:16.640000+00:00,oem-nodejs,carChassisNumber/DENM,b88b4a23-67c5-4120-8b79-1c6a8ae0ae10,recv
jY5JuH0BX0lHpglpG6e0,2021-12-14 09:32:16.799000+00:00,oem-nodejs,carChassisNumber/DENM,c65f4714-78d0-497d-a9c8-a94c2d9bf76b,recv
j45JuH0BX0lHpglpG6e0,2021-12-14 09:32:17.039000+00:00,oem-nodejs,carChassisNumber/DENM,4ada8344-f364-413f-8460-c68e8465048b,recv
kY5JuH0BX0lHpglpG6e0,2021-12-14 09:32:17.281000+00:00,oem-nodejs,carChassisNumber/DENM,22c72274-e522-451c-9923-58f5a73c6311,recv
k45JuH0BX0lHpglpG6e0,2021-12-14 09:32:17.440000+00:00,oem-nodejs,carChassisNumber/DENM,99af1a4a-cb50-43e9-b689-7efecf3e753c,recv
lY5JuH0BX0lHpglpG6e0,2021-12-14 09:32:17.599000+00:00,oem-nodejs,carChassisNumber/DENM,62a0f4b9-7322-4ccd-85f3-cc50adfbe59b,recv
yY5JuH0BX0lHpglpH6ej,2021-12-14 09:32:17.853000+00:00,oem-nodejs,carChassisNumber/DENM,7b7e7380-8d9d-47a6-8bd2-ecba52376399,recv
y45JuH0BX0lHpglpH6ej,2021-12-14 09:32:18.003000+00:00,oem-nodejs,carChassisNumber/DENM,5bb86522-b335-4aa3-a09f-957983d1cf1c,recv
zY5JuH0BX0lHpglpH6ej,2021-12-14 09:32:18.329000+00:00,oem-nodejs,carChassisNumber/DENM,cf1817af-80b8-4044-9e15-33007621c9f1,recv
z45JuH0BX0lHpglpH6ej,2021-12-14 09:32:18.480000+00:00,oem-nodejs,carChassisNumber/DENM,f0a2c6b6-c593-48d6-8ac4-6c40d44937dd,recv
0Y5JuH0BX0lHpglpH6ej,2021-12-14 09:32:18.641000+00:00,oem-nodejs,carChassisNumber/DENM,f9045723-0f17-44ad-a9af-1316b08c3975,recv
nY5JuH0BX0lHpglpXqpb,2021-12-14 09:32:33.797000+00:00,oem-nodejs,carChassisNumber/DENM,5997ea50-99fc-4b27-9c33-983b1e560a38,recv
n45JuH0BX0lHpglpXqpb,2021-12-14 09:32:34.020000+00:00,oem-nodejs,carChassisNumber/DENM,d57c2251-a622-4d1b-ad4f-695fc50e598d,recv
oY5JuH0BX0lHpglpXqpb,2021-12-14 09:32:34.204000+00:00,oem-nodejs,carChassisNumber/DENM,8205813f-70c6-40e7-aa71-7f43785f1a1b,recv
o45JuH0BX0lHpglpXqpb,2021-12-14 09:32:34.422000+00:00,oem-nodejs,carChassisNumber/DENM,125031c2-a83e-4e94-9bb7-7c86943b4cbf,recv
pY5JuH0BX0lHpglpXqpb,2021-12-14 09:32:34.622000+00:00,oem-nodejs,carChassisNumber/DENM,5691d86f-6f5c-4088-a709-52ab2fd899a5,recv
xo5JuH0BX0lHpglpYqpE,2021-12-14 09:32:34.949000+00:00,oem-nodejs,carChassisNumber/DENM,3f175ff6-21b9-48b5-8df9-087077a0584f,recv
yI5JuH0BX0lHpglpYqpE,2021-12-14 09:32:35.017000+00:00,oem-nodejs,carChassisNumber/DENM,eb02f78d-6ed1-4855-a584-a4dc0c156569,recv
yo5JuH0BX0lHpglpYqpE,2021-12-14 09:32:35.290000+00:00,oem-nodejs,carChassisNumber/DENM,5bb04b91-c6ee-4ddb-a30c-147bf6701bc4,recv
zI5JuH0BX0lHpglpYqpE,2021-12-14 09:32:35.537000+00:00,oem-nodejs,carChassisNumber/DENM,e1674d19-f6bd-407f-9c0f-9d23a15fdc84,recv
zo5JuH0BX0lHpglpYqpE,2021-12-14 09:32:35.663000+00:00,oem-nodejs,carChassisNumber/DENM,52bba77c-f014-4214-a8ba-1975282c5497,recv
045JuH0BX0lHpglpZqoy,2021-12-14 09:32:35.810000+00:00,oem-nodejs,carChassisNumber/DENM,4fdb58c0-aee3-4093-997f-5d62dff38a3f,recv
1Y5JuH0BX0lHpglpZqoy,2021-12-14 09:32:36.008000+00:00,oem-nodejs,carChassisNumber/DENM,74a7343a-1e36-47c7-adeb-168f3922b1a8,recv
145JuH0BX0lHpglpZqoy,2021-12-14 09:32:36.213000+00:00,oem-nodejs,carChassisNumber/DENM,5d595003-e3a9-4ef4-8ba2-be151eac205d,recv
2Y5JuH0BX0lHpglpZqoy,2021-12-14 09:32:36.401000+00:00,oem-nodejs,carChassisNumber/DENM,9c696708-8b98-47e8-a0af-bd8116a0a697,recv
245JuH0BX0lHpglpZqoy,2021-12-14 09:32:36.584000+00:00,oem-nodejs,carChassisNumber/DENM,2371a4e6-a7c3-40ac-9bdf-503e37bba1ca,recv
3Y5JuH0BX0lHpglpZqoy,2021-12-14 09:32:36.796000+00:00,oem-nodejs,carChassisNumber/DENM,69f17562-8bd8-4655-b34d-58effeee787e,recv
4I5JuH0BX0lHpglpaqoa,2021-12-14 09:32:37.003000+00:00,oem-nodejs,carChassisNumber/DENM,f469a8f7-68f5-40ed-8ae3-1f42b675bd15,recv
4o5JuH0BX0lHpglpaqoa,2021-12-14 09:32:37.198000+00:00,oem-nodejs,carChassisNumber/DENM,fd9d01de-2a11-4582-a508-866de8333e67,recv
5I5JuH0BX0lHpglpaqoa,2021-12-14 09:32:37.393000+00:00,oem-nodejs,carChassisNumber/DENM,165df2f0-843e-433c-ac81-5a58ce7a1dc2,recv
5o5JuH0BX0lHpglpaqoa,2021-12-14 09:32:37.593000+00:00,oem-nodejs,carChassisNumber/DENM,ab4a7f62-5e8c-408d-a323-e122ec2529a3,recv
6I5JuH0BX0lHpglpaqoa,2021-12-14 09:32:37.787000+00:00,oem-nodejs,carChassisNumber/DENM,26a9666e-f694-4684-b491-b4788e9fc535,recv
Ho5JuH0BX0lHpglpbqsE,2021-12-14 09:32:37.992000+00:00,oem-nodejs,carChassisNumber/DENM,de85d650-b8d0-427b-8990-1c1305f005ab,recv
II5JuH0BX0lHpglpbqsE,2021-12-14 09:32:38.196000+00:00,oem-nodejs,carChassisNumber/DENM,f4d7f5a5-882d-41b4-a69c-adf81c61c27c,recv
Io5JuH0BX0lHpglpbqsE,2021-12-14 09:32:38.363000+00:00,oem-nodejs,carChassisNumber/DENM,0d51b5df-8d2f-4dcd-976a-f912cf2f56d8,recv
JI5JuH0BX0lHpglpbqsE,2021-12-14 09:32:38.578000+00:00,oem-nodejs,carChassisNumber/DENM,d354d456-3806-4619-8f22-ff91fab51f68,recv
Jo5JuH0BX0lHpglpbqsE,2021-12-14 09:32:38.781000+00:00,oem-nodejs,carChassisNumber/DENM,c9fe5bd4-2720-46ce-afb4-2557400bbca5,recv
1Y5JuH0BX0lHpglpI6eN,2021-12-14 09:32:18.802000+00:00,oem-nodejs,carChassisNumber/DENM,04f9d17e-9347-4f5c-89f1-7e0b77424370,recv
145JuH0BX0lHpglpI6eN,2021-12-14 09:32:19.040000+00:00,oem-nodejs,carChassisNumber/DENM,01165a7e-012e-4b86-828b-a30aca342128,recv
2Y5JuH0BX0lHpglpI6eN,2021-12-14 09:32:19.280000+00:00,oem-nodejs,carChassisNumber/DENM,f9cfe26d-bd26-4e03-a668-140d452ed53e,recv
245JuH0BX0lHpglpI6eN,2021-12-14 09:32:19.441000+00:00,oem-nodejs,carChassisNumber/DENM,fdbe0ee8-2a89-43e3-bb18-5992b5e96e41,recv
3Y5JuH0BX0lHpglpI6eN,2021-12-14 09:32:19.604000+00:00,oem-nodejs,carChassisNumber/DENM,4ac805d6-7128-434b-bf50-fa8ad044f1f9,recv
Do5JuH0BX0lHpglpJ6h5,2021-12-14 09:32:19.842000+00:00,oem-nodejs,carChassisNumber/DENM,75f6def9-a248-4625-8d29-c54e6bc10a9d,recv
EI5JuH0BX0lHpglpJ6h5,2021-12-14 09:32:20+00:00,oem-nodejs,carChassisNumber/DENM,9002d508-2e0f-4349-bff1-619e1808981b,recv
Eo5JuH0BX0lHpglpJ6h5,2021-12-14 09:32:20.240000+00:00,oem-nodejs,carChassisNumber/DENM,57a3728b-6a8e-42f3-820d-f51c5b871d08,recv
FI5JuH0BX0lHpglpJ6h5,2021-12-14 09:32:20.480000+00:00,oem-nodejs,carChassisNumber/DENM,31cc94b0-3bfb-43f8-9903-b239308f200b,recv
Fo5JuH0BX0lHpglpJ6h5,2021-12-14 09:32:20.639000+00:00,oem-nodejs,carChassisNumber/DENM,25a3cf86-26c9-4341-b0b5-5820faf028c3,recv
W45JuH0BX0lHpglpK6hi,2021-12-14 09:32:20.901000+00:00,oem-nodejs,carChassisNumber/DENM,db4fa8ca-5637-47d9-a141-1efbda717e9a,recv
XY5JuH0BX0lHpglpK6hi,2021-12-14 09:32:21.044000+00:00,oem-nodejs,carChassisNumber/DENM,ac9a2777-598c-4630-b115-706ee9b48aec,recv
X45JuH0BX0lHpglpK6hi,2021-12-14 09:32:21.279000+00:00,oem-nodejs,carChassisNumber/DENM,b2249e54-3211-4e8c-bc95-7a7d5f8d843b,recv
YY5JuH0BX0lHpglpK6hi,2021-12-14 09:32:21.440000+00:00,oem-nodejs,carChassisNumber/DENM,8aec88fc-4a41-4153-ba61-056834ff903a,recv
Y45JuH0BX0lHpglpK6hi,2021-12-14 09:32:21.600000+00:00,oem-nodejs,carChassisNumber/DENM,7063677a-0655-4751-850d-7042c94e09a3,recv
io5JuH0BX0lHpglpL6hM,2021-12-14 09:32:21.848000+00:00,oem-nodejs,carChassisNumber/DENM,0c90a981-41aa-459a-8e2d-9829a4cdaf2d,recv
jI5JuH0BX0lHpglpL6hM,2021-12-14 09:32:22+00:00,oem-nodejs,carChassisNumber/DENM,7a1edb88-217a-4a0e-a5d8-212f5c6c7302,recv
jo5JuH0BX0lHpglpL6hM,2021-12-14 09:32:22.329000+00:00,oem-nodejs,carChassisNumber/DENM,515a259c-2b7a-4021-901b-68ab5a7287a8,recv
kI5JuH0BX0lHpglpL6hM,2021-12-14 09:32:22.480000+00:00,oem-nodejs,carChassisNumber/DENM,30dae0bf-905c-441d-a064-258835dbf87d,recv
ko5JuH0BX0lHpglpL6hM,2021-12-14 09:32:22.639000+00:00,oem-nodejs,carChassisNumber/DENM,5b89c703-c379-4e7b-8a29-5609a39d823c,recv
5I5JuH0BX0lHpglpM6g4,2021-12-14 09:32:22.887000+00:00,oem-nodejs,carChassisNumber/DENM,0c85b928-ff8b-4384-bae7-9c99011a80f1,recv
5o5JuH0BX0lHpglpM6g4,2021-12-14 09:32:23.041000+00:00,oem-nodejs,carChassisNumber/DENM,4e022ee6-a590-405e-93d2-1e39f180b271,recv
6I5JuH0BX0lHpglpM6g4,2021-12-14 09:32:23.282000+00:00,oem-nodejs,carChassisNumber/DENM,a06c966d-ce84-4885-a44b-b6619d07a96d,recv
6o5JuH0BX0lHpglpM6g4,2021-12-14 09:32:23.441000+00:00,oem-nodejs,carChassisNumber/DENM,766d9057-a9c2-4604-9c78-2b46443ed889,recv
7I5JuH0BX0lHpglpM6g4,2021-12-14 09:32:23.600000+00:00,oem-nodejs,carChassisNumber/DENM,72e383e6-f03b-4620-ad1f-2e9e87a1a4a4,recv
go5JuH0BX0lHpglphayI,2021-12-14 09:32:44.005000+00:00,oem-nodejs,carChassisNumber/DENM,38c62a8d-1aa4-4fa9-bc24-27d4b7034777,recv
hI5JuH0BX0lHpglphayI,2021-12-14 09:32:44.201000+00:00,oem-nodejs,carChassisNumber/DENM,6f1d84dd-4e1e-4e84-98b7-a8e078bd3e1a,recv
ho5JuH0BX0lHpglphayI,2021-12-14 09:32:44.409000+00:00,oem-nodejs,carChassisNumber/DENM,f750524e-36f7-4a44-aaa7-8d60aaded838,recv
iI5JuH0BX0lHpglphayI,2021-12-14 09:32:44.690000+00:00,oem-nodejs,carChassisNumber/DENM,b0ada459-9198-4cba-812b-b743e6a0c14e,recv
io5JuH0BX0lHpglphayI,2021-12-14 09:32:44.810000+00:00,oem-nodejs,carChassisNumber/DENM,f3851c45-9fc5-4438-9025-391c1b229d41,recv
kI5JuH0BX0lHpglpiax9,2021-12-14 09:32:45.001000+00:00,oem-nodejs,carChassisNumber/DENM,6d955f20-6226-4f83-8959-19becc66528a,recv
ko5JuH0BX0lHpglpiax9,2021-12-14 09:32:45.206000+00:00,oem-nodejs,carChassisNumber/DENM,f09b9578-273a-4e95-9dff-d8d31d531602,recv
lI5JuH0BX0lHpglpiax9,2021-12-14 09:32:45.412000+00:00,oem-nodejs,carChassisNumber/DENM,d68d0cdb-5c20-4a64-a678-7cdd3d884d39,recv
lo5JuH0BX0lHpglpiax9,2021-12-14 09:32:45.604000+00:00,oem-nodejs,carChassisNumber/DENM,143e263e-9542-4f94-9751-a87605e86992,recv
mI5JuH0BX0lHpglpiax9,2021-12-14 09:32:45.811000+00:00,oem-nodejs,carChassisNumber/DENM,2de99ada-38c4-4b80-8502-9ce1716fc9da,recv
no5JuH0BX0lHpglpjaxn,2021-12-14 09:32:46.006000+00:00,oem-nodejs,carChassisNumber/DENM,7f444e81-848a-49c7-bffd-b2e47852eb77,recv
oI5JuH0BX0lHpglpjaxn,2021-12-14 09:32:46.221000+00:00,oem-nodejs,carChassisNumber/DENM,feffdb19-9292-4372-8b03-612989315d68,recv
oo5JuH0BX0lHpglpjaxn,2021-12-14 09:32:46.402000+00:00,oem-nodejs,carChassisNumber/DENM,71f9fa5e-2486-44d8-97b5-b972a3953c7c,recv
pI5JuH0BX0lHpglpjaxn,2021-12-14 09:32:46.603000+00:00,oem-nodejs,carChassisNumber/DENM,6578110b-ac39-4923-b2ce-5814cddfb405,recv
po5JuH0BX0lHpglpjaxn,2021-12-14 09:32:46.800000+00:00,oem-nodejs,carChassisNumber/DENM,d59d5b46-b12c-4c5d-8ab0-9658687fc947,recv
xI5JuH0BX0lHpglpkaxU,2021-12-14 09:32:46.995000+00:00,oem-nodejs,carChassisNumber/DENM,2a1faed1-6c6a-4873-949b-bdabb6ea74e3,recv
xo5JuH0BX0lHpglpkaxU,2021-12-14 09:32:47.206000+00:00,oem-nodejs,carChassisNumber/DENM,baf3430f-3c40-435d-ad18-f7e175f43d00,recv
yI5JuH0BX0lHpglpkaxU,2021-12-14 09:32:47.390000+00:00,oem-nodejs,carChassisNumber/DENM,e8950ccb-af42-4518-9b56-466b4ac55bb3,recv
yo5JuH0BX0lHpglpkaxU,2021-12-14 09:32:47.600000+00:00,oem-nodejs,carChassisNumber/DENM,4228171e-274d-4de3-88bf-7a8d1b063262,recv
zI5JuH0BX0lHpglpkaxU,2021-12-14 09:32:47.796000+00:00,oem-nodejs,carChassisNumber/DENM,da32da7c-efa9-48a7-a71a-ce2d0310de14,recv
5Y5JuH0BX0lHpglplaw-,2021-12-14 09:32:47.992000+00:00,oem-nodejs,carChassisNumber/DENM,7080d4ab-572f-47ee-af69-2fe63fba5237,recv
545JuH0BX0lHpglplaw-,2021-12-14 09:32:48.206000+00:00,oem-nodejs,carChassisNumber/DENM,55705961-473a-42d6-9bbe-416fd90b44b4,recv
6Y5JuH0BX0lHpglplaw-,2021-12-14 09:32:48.405000+00:00,oem-nodejs,carChassisNumber/DENM,ad7d2370-4ef4-4650-81f9-026eac91c1fc,recv
645JuH0BX0lHpglplaw-,2021-12-14 09:32:48.604000+00:00,oem-nodejs,carChassisNumber/DENM,c67337dd-9905-417a-8d65-ed237cb5b621,recv
7Y5JuH0BX0lHpglplaw-,2021-12-14 09:32:48.802000+00:00,oem-nodejs,carChassisNumber/DENM,8fe58a46-4747-40ac-982d-31b3bf435f8a,recv
KY5JuH0BX0lHpglprK7D,2021-12-14 09:32:53.988000+00:00,oem-nodejs,carChassisNumber/DENM,0b78be07-9747-4bd8-b423-ff6a483bac2b,recv
K45JuH0BX0lHpglprK7D,2021-12-14 09:32:54.203000+00:00,oem-nodejs,carChassisNumber/DENM,db2c49fd-4198-4acf-9c54-d1c4905fed5f,recv
LY5JuH0BX0lHpglprK7D,2021-12-14 09:32:54.396000+00:00,oem-nodejs,carChassisNumber/DENM,6b6bc77a-6a1c-487d-bb7c-46fb6a93f825,recv
L45JuH0BX0lHpglprK7D,2021-12-14 09:32:54.587000+00:00,oem-nodejs,carChassisNumber/DENM,e73ecc9e-f4ad-492f-8bcc-e502cd163ec2,recv
MY5JuH0BX0lHpglprK7D,2021-12-14 09:32:54.692000+00:00,oem-nodejs,carChassisNumber/DENM,9ed5de98-1273-411d-be41-910288182013,recv
N45JuH0BX0lHpglpsK6r,2021-12-14 09:32:54.884000+00:00,oem-nodejs,carChassisNumber/DENM,79062b9d-8ba8-489c-885f-5662a7d7e23e,recv
OY5JuH0BX0lHpglpsK6r,2021-12-14 09:32:55.131000+00:00,oem-nodejs,carChassisNumber/DENM,c81bcc84-aca7-4dbd-9710-7acdfb4a98e4,recv
O45JuH0BX0lHpglpsK6r,2021-12-14 09:32:55.286000+00:00,oem-nodejs,carChassisNumber/DENM,b72276ef-662b-4d72-88bc-5b105a5e234c,recv
PY5JuH0BX0lHpglpsK6r,2021-12-14 09:32:55.478000+00:00,oem-nodejs,carChassisNumber/DENM,c323514a-d0a2-41df-ac14-d20db314b3c5,recv
P45JuH0BX0lHpglpsK6r,2021-12-14 09:32:55.688000+00:00,oem-nodejs,carChassisNumber/DENM,527877e6-cd30-4c71-b8a7-83fb403a7330,recv
RY5JuH0BX0lHpglptK6W,2021-12-14 09:32:55.888000+00:00,oem-nodejs,carChassisNumber/DENM,238743ea-c3de-4535-b32c-2d106a4fe6d0,recv
R45JuH0BX0lHpglptK6W,2021-12-14 09:32:56.082000+00:00,oem-nodejs,carChassisNumber/DENM,c4a6f7e2-9171-4772-a6a7-8906197fe1b3,recv
SY5JuH0BX0lHpglptK6W,2021-12-14 09:32:56.300000+00:00,oem-nodejs,carChassisNumber/DENM,2a6aae82-0b0a-46b7-8f65-ea50a8c673f2,recv
S45JuH0BX0lHpglptK6W,2021-12-14 09:32:56.482000+00:00,oem-nodejs,carChassisNumber/DENM,cd92eab3-3abf-4af0-8e30-7b3aebc897dc,recv
TY5JuH0BX0lHpglptK6W,2021-12-14 09:32:56.703000+00:00,oem-nodejs,carChassisNumber/DENM,58d25182-17c0-4b67-8b8f-ac82962fd996,recv
ao5JuH0BX0lHpglpuK6A,2021-12-14 09:32:56.898000+00:00,oem-nodejs,carChassisNumber/DENM,f8579b6d-c042-40b6-a5f2-851756192108,recv
bI5JuH0BX0lHpglpuK6A,2021-12-14 09:32:57.093000+00:00,oem-nodejs,carChassisNumber/DENM,28229b40-6fe6-4ec5-a410-4d4bc093c3f4,recv
bo5JuH0BX0lHpglpuK6A,2021-12-14 09:32:57.287000+00:00,oem-nodejs,carChassisNumber/DENM,ebb0e927-0359-4370-83bf-83ec070a20df,recv
cI5JuH0BX0lHpglpuK6A,2021-12-14 09:32:57.492000+00:00,oem-nodejs,carChassisNumber/DENM,47470989-db92-4ddf-b5c9-4752e950c550,recv
co5JuH0BX0lHpglpuK6A,2021-12-14 09:32:57.693000+00:00,oem-nodejs,carChassisNumber/DENM,86a4f43c-4cd9-4818-9dd0-4c81a2d95ebd,recv
i45JuH0BX0lHpglpvK5q,2021-12-14 09:32:57.950000+00:00,oem-nodejs,carChassisNumber/DENM,5376e0ce-deaf-4fc4-99cc-4ab0a465568c,recv
jY5JuH0BX0lHpglpvK5q,2021-12-14 09:32:58.106000+00:00,oem-nodejs,carChassisNumber/DENM,9bfeda97-8b2b-4b0e-b100-e86699719ae1,recv
j45JuH0BX0lHpglpvK5q,2021-12-14 09:32:58.364000+00:00,oem-nodejs,carChassisNumber/DENM,bb685b7f-24b1-420f-8a14-bd99eb3521fb,recv
kY5JuH0BX0lHpglpvK5q,2021-12-14 09:32:58.520000+00:00,oem-nodejs,carChassisNumber/DENM,ada5ef5c-9187-473c-8221-c859a3a5a356,recv
k45JuH0BX0lHpglpvK5q,2021-12-14 09:32:58.721000+00:00,oem-nodejs,carChassisNumber/DENM,6d09609d-e53b-4f8d-9776-c5a87d85ad29,recv
-I5JuH0BX0lHpglpN6gk,2021-12-14 09:32:23.839000+00:00,oem-nodejs,carChassisNumber/DENM,57dd32ce-2e4a-418a-bc64-9e6e91263cd4,recv
-o5JuH0BX0lHpglpN6gk,2021-12-14 09:32:24.003000+00:00,oem-nodejs,carChassisNumber/DENM,31bd2ff9-6694-4239-b134-a16c3a297fb8,recv
_I5JuH0BX0lHpglpN6gk,2021-12-14 09:32:24.243000+00:00,oem-nodejs,carChassisNumber/DENM,d2a1d56f-1264-4db8-8bbc-b7a17ff5b5b8,recv
_o5JuH0BX0lHpglpN6gk,2021-12-14 09:32:24.479000+00:00,oem-nodejs,carChassisNumber/DENM,4cf84943-7d24-43cf-9236-d57e13ea7e48,recv
AI5JuH0BX0lHpglpN6kk,2021-12-14 09:32:24.641000+00:00,oem-nodejs,carChassisNumber/DENM,858d298f-ee2a-43f2-a533-de9bc586a926,recv
II5JuH0BX0lHpglpO6kN,2021-12-14 09:32:24.808000+00:00,oem-nodejs,carChassisNumber/DENM,5037206a-56e1-45f7-adb5-f465e21f0e53,recv
Io5JuH0BX0lHpglpO6kN,2021-12-14 09:32:25.049000+00:00,oem-nodejs,carChassisNumber/DENM,04d778a0-52d5-4350-9185-ade1f5db27da,recv
JI5JuH0BX0lHpglpO6kN,2021-12-14 09:32:25.288000+00:00,oem-nodejs,carChassisNumber/DENM,991d6374-9a90-4cd5-9f6f-120604624e6a,recv
Jo5JuH0BX0lHpglpO6kN,2021-12-14 09:32:25.440000+00:00,oem-nodejs,carChassisNumber/DENM,d54bf20f-26e7-4c1f-9d9d-547d6fca8e5c,recv
KI5JuH0BX0lHpglpO6kN,2021-12-14 09:32:25.760000+00:00,oem-nodejs,carChassisNumber/DENM,19f9966e-c6e4-4956-96d7-57722031e9b2,recv
LY5JuH0BX0lHpglpPqn7,2021-12-14 09:32:25.869000+00:00,oem-nodejs,carChassisNumber/DENM,b433185a-0d0f-48b0-8c05-2d345464e0a6,recv
L45JuH0BX0lHpglpPqn7,2021-12-14 09:32:26+00:00,oem-nodejs,carChassisNumber/DENM,86a24275-3fb6-4dac-a1ae-d5542c005af9,recv
MY5JuH0BX0lHpglpPqn7,2021-12-14 09:32:26.239000+00:00,oem-nodejs,carChassisNumber/DENM,36204adc-515b-4a98-a014-61e8c1dfdeb4,recv
M45JuH0BX0lHpglpPqn7,2021-12-14 09:32:26.480000+00:00,oem-nodejs,carChassisNumber/DENM,86ae9b84-65c7-4932-b435-c8ca6d8b66d5,recv
NY5JuH0BX0lHpglpPqn7,2021-12-14 09:32:26.640000+00:00,oem-nodejs,carChassisNumber/DENM,3d91f9f1-652e-434f-ad44-482d13fccf0c,recv
N45JuH0BX0lHpglpQqnx,2021-12-14 09:32:26.880000+00:00,oem-nodejs,carChassisNumber/DENM,053cf691-3bab-4bbb-9522-c17318783d1b,recv
OY5JuH0BX0lHpglpQqnx,2021-12-14 09:32:27.040000+00:00,oem-nodejs,carChassisNumber/DENM,a462e662-8632-4b56-9c36-12209e8b5c5f,recv
O45JuH0BX0lHpglpQqnx,2021-12-14 09:32:27.279000+00:00,oem-nodejs,carChassisNumber/DENM,862e4fe6-1513-4597-aaa7-adb8fabeee21,recv
PY5JuH0BX0lHpglpQqnx,2021-12-14 09:32:27.440000+00:00,oem-nodejs,carChassisNumber/DENM,dfa38b83-7d6b-4fa7-96ac-ca3f3a5010c1,recv
P45JuH0BX0lHpglpQqnx,2021-12-14 09:32:27.600000+00:00,oem-nodejs,carChassisNumber/DENM,2ef7d9f8-d629-4871-9004-1ce9f26be6e9,recv
c45JuH0BX0lHpglpRqna,2021-12-14 09:32:27.847000+00:00,oem-nodejs,carChassisNumber/DENM,143cdd70-7c86-477d-bcb9-b9b9334b5421,recv
dY5JuH0BX0lHpglpRqna,2021-12-14 09:32:28.082000+00:00,oem-nodejs,carChassisNumber/DENM,685917a5-1a22-446d-b8d5-669cc504c6f0,recv
d45JuH0BX0lHpglpRqna,2021-12-14 09:32:28.239000+00:00,oem-nodejs,carChassisNumber/DENM,cc8c324c-99ed-43df-b77b-264041a17fd1,recv
eY5JuH0BX0lHpglpRqna,2021-12-14 09:32:28.479000+00:00,oem-nodejs,carChassisNumber/DENM,66c39445-f243-4ee7-a84d-dab2de226b42,recv
e45JuH0BX0lHpglpRqna,2021-12-14 09:32:28.640000+00:00,oem-nodejs,carChassisNumber/DENM,52fbd387-70d4-4134-baba-6c64482a4c87,recv
745JuH0BX0lHpglpmawp,2021-12-14 09:32:48.999000+00:00,oem-nodejs,carChassisNumber/DENM,5e924fec-699a-44ec-9cda-f4c171d2ccf3,recv
8Y5JuH0BX0lHpglpmawp,2021-12-14 09:32:49.201000+00:00,oem-nodejs,carChassisNumber/DENM,536949fe-32cf-4baa-bb74-e9bf924b9a96,recv
845JuH0BX0lHpglpmawp,2021-12-14 09:32:49.408000+00:00,oem-nodejs,carChassisNumber/DENM,74c1a292-e858-41c7-9efc-16abc53f6fa4,recv
9Y5JuH0BX0lHpglpmawp,2021-12-14 09:32:49.603000+00:00,oem-nodejs,carChassisNumber/DENM,f7bdaf1b-50bd-45a6-a06d-119994258509,recv
945JuH0BX0lHpglpmawp,2021-12-14 09:32:49.798000+00:00,oem-nodejs,carChassisNumber/DENM,8bab841a-d476-4926-8418-c35e539cf416,recv
KI5JuH0BX0lHpglpna0S,2021-12-14 09:32:49.998000+00:00,oem-nodejs,carChassisNumber/DENM,3f7add67-cbb5-41d5-aba4-072a5d516d21,recv
Ko5JuH0BX0lHpglpna0S,2021-12-14 09:32:50.208000+00:00,oem-nodejs,carChassisNumber/DENM,13152ed0-bb2e-4c04-9a7d-3311f099d0c2,recv
LI5JuH0BX0lHpglpna0S,2021-12-14 09:32:50.407000+00:00,oem-nodejs,carChassisNumber/DENM,61321a90-14c7-4890-852e-fc0d42326ab8,recv
Lo5JuH0BX0lHpglpna0S,2021-12-14 09:32:50.598000+00:00,oem-nodejs,carChassisNumber/DENM,c16b256d-684b-4934-bed0-472c7aea0701,recv
MI5JuH0BX0lHpglpna0S,2021-12-14 09:32:50.802000+00:00,oem-nodejs,carChassisNumber/DENM,083c6542-82cb-4be3-a1f0-ed1834b599b6,recv
dI5JuH0BX0lHpglpoK39,2021-12-14 09:32:50.980000+00:00,oem-nodejs,carChassisNumber/DENM,2e1a1c00-1987-46d0-ae57-b61d1d963f7a,recv
do5JuH0BX0lHpglpoK39,2021-12-14 09:32:51.196000+00:00,oem-nodejs,carChassisNumber/DENM,aef06975-f9fa-4937-b190-d787727004c0,recv
eI5JuH0BX0lHpglpoK39,2021-12-14 09:32:51.391000+00:00,oem-nodejs,carChassisNumber/DENM,2b4bf12c-0b05-45b8-beaa-57101b2cae4c,recv
eo5JuH0BX0lHpglpoK39,2021-12-14 09:32:51.581000+00:00,oem-nodejs,carChassisNumber/DENM,28415503-219b-4201-9bf9-4c76dcc93e3a,recv
fI5JuH0BX0lHpglpoK39,2021-12-14 09:32:51.791000+00:00,oem-nodejs,carChassisNumber/DENM,ef2cf9a3-0b78-4d17-9283-20a3ea7891c4,recv
oo5JuH0BX0lHpglppK3o,2021-12-14 09:32:51.994000+00:00,oem-nodejs,carChassisNumber/DENM,2fa4e581-b7de-4af3-b2bc-8ded08e24b0a,recv
pI5JuH0BX0lHpglppK3o,2021-12-14 09:32:52.203000+00:00,oem-nodejs,carChassisNumber/DENM,2e755347-9147-4dee-a9cd-24e31d929a2f,recv
po5JuH0BX0lHpglppK3o,2021-12-14 09:32:52.406000+00:00,oem-nodejs,carChassisNumber/DENM,0a6824f7-90ef-4b44-aafa-88fa95d6bc8b,recv
qI5JuH0BX0lHpglppK3o,2021-12-14 09:32:52.597000+00:00,oem-nodejs,carChassisNumber/DENM,5e1a4050-3914-4eed-9cdf-a2f9b4072810,recv
